編號,證券代號,證券名稱,累計次數,注意交易資訊,日期,收盤價,本益比
321,3588,通嘉,3,最近六個營業日累積收盤價漲幅達32.06%﹝第一款﹞。且11月03日之成交量為最近六十個營業日日平均成交量之8.07倍﹝第三款﹞。且11月03日之週轉率為12.85%﹝第四款﹞。,111.11.03,61.10     ,8.69      
321,3588,通嘉,3,10月31日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.06%，且10月31日當日沖銷成交量占該日總成交量比率81.03%﹝第十三款﹞,111.11.01,56.20     ,7.99      
322,3591,艾笛森,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.12倍。當日之成交量較最近六十個營業日之平均成交量放大為9.16倍﹝第九款﹞。,111.08.01,18.05     ,22.01     
323,3607,谷崧,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.50倍。當日之成交量較最近六十個營業日之平均成交量放大為 15.31倍﹝第九款﹞。,111.05.31,15.35     ,-----     
324,3617,碩天,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.45倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.77倍﹝第九款﹞。,111.08.31,109.00    ,29.46     
325,3645,達邁,1,最近六個營業日累積收盤價漲幅達27.28%。且03月24日之成交量為最近六十個營業日日平均成交量之6.78倍﹝第三款﹞。,111.03.24,57.20     ,24.76     
326,3653,健策,2,最近六個營業日累積收盤價漲幅達28.36%。且六個營業日起迄兩個營業日收盤價價差達66.50 元﹝第一款﹞。,111.07.21,378.00    ,32.09     
326,3653,健策,2,最近六個營業日累積收盤價漲幅達28.15%。且六個營業日起迄兩個營業日收盤價價差達65.99 元﹝第一款﹞。,111.07.20,353.50    ,30.01     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達102.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.12.21,809.00    ,34.66     
327,3661,世芯-KY,46,11月16日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.08%，且11月16日當日沖銷成交量占該日總成交量比率75.21%﹝第十三款﹞,111.11.17,882.00    ,37.79     
327,3661,世芯-KY,46,最近六個營業日之累積週轉率為75.70%。且11月11日之週轉率為13.79%﹝第十款﹞。,111.11.11,823.00    ,35.26     
327,3661,世芯-KY,46,11月08日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.64%，且11月08日當日沖銷成交量占該日總成交量比率71.85%﹝第十三款﹞,111.11.09,790.00    ,35.51     
327,3661,世芯-KY,46,11月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.88%，且11月07日當日沖銷成交量占該日總成交量比率65.04%﹝第十三款﹞,111.11.08,778.00    ,34.97     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達148.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.11.07,797.00    ,35.82     
327,3661,世芯-KY,46,最近六個營業日之累積週轉率為85.65%。且11月03日之週轉率為12.55%﹝第十款﹞。,111.11.03,701.00    ,31.51     
327,3661,世芯-KY,46,10月28日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率76.77%，且10月28日當日沖銷成交量占該日總成交量比率82.56%﹝第十三款﹞,111.10.31,649.00    ,29.17     
327,3661,世芯-KY,46,10月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率75.89%，且10月27日當日沖銷成交量占該日總成交量比率77.31%﹝第十三款﹞,111.10.28,626.00    ,28.13     
327,3661,世芯-KY,46,最近六個營業日之累積週轉率為82.13%。且10月26日之週轉率為12.95%﹝第十款﹞。,111.10.26,583.00    ,26.20     
327,3661,世芯-KY,46,10月20日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.76%，且10月20日當日沖銷成交量占該日總成交量比率79.41%﹝第十三款﹞,111.10.21,620.00    ,27.87     
327,3661,世芯-KY,46,10月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率68.79%，且10月18日當日沖銷成交量占該日總成交量比率77.66%﹝第十三款﹞,111.10.19,692.00    ,31.10     
327,3661,世芯-KY,46,最近六個營業日累積收盤價跌幅達29.88%。且六個營業日起迄兩個營業日收盤價價差達157.00元﹝第一款﹞。且10月18日之週轉率為14.77%﹝第四款﹞。,111.10.18,671.00    ,30.16     
327,3661,世芯-KY,46,最近六個營業日之累積週轉率為61.90%。且10月14日之週轉率為13.41%﹝第十款﹞。10月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.72%，且10月13日當日沖銷成交量占該日總成交量比率66.03%﹝第十三款﹞,111.10.14,670.00    ,30.11     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達155.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.10.12,746.00    ,33.53     
327,3661,世芯-KY,46,10月07日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率70.30%，且10月07日當日沖銷成交量占該日總成交量比率75.11%﹝第十三款﹞,111.10.11,828.00    ,37.21     
327,3661,世芯-KY,46,10月05日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.23%，且10月05日當日沖銷成交量占該日總成交量比率64.06%﹝第十三款﹞,111.10.06,908.00    ,40.81     
327,3661,世芯-KY,46,最近六個營業日之累積週轉率為57.42%。且10月05日之週轉率為13.61%﹝第十款﹞。,111.10.05,838.00    ,37.66     
327,3661,世芯-KY,46,09月23日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.05%，且09月23日當日沖銷成交量占該日總成交量比率71.45%﹝第十三款﹞,111.09.26,866.00    ,38.92     
327,3661,世芯-KY,46,09月02日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.45%，且09月02日當日沖銷成交量占該日總成交量比率70.30%﹝第十三款﹞,111.09.05,870.00    ,39.10     
327,3661,世芯-KY,46,最近六個營業日之累積週轉率為57.84%。且09月02日之週轉率為14.00%﹝第十款﹞。,111.09.02,925.00    ,41.57     
327,3661,世芯-KY,46,08月29日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率67.93%，且08月29日當日沖銷成交量占該日總成交量比率70.15%﹝第十三款﹞,111.08.30,866.00    ,38.92     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達108.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.08.29,873.00    ,39.24     
327,3661,世芯-KY,46,最近六個營業日累積收盤價漲幅達27.25%。且六個營業日起迄兩個營業日收盤價價差達137.00元﹝第一款﹞。且08月18日之週轉率為10.11%﹝第四款﹞。,111.08.18,804.00    ,36.95     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達142.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞  08月12日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率71.09%，且08月12日當日沖銷成交量占該日總成交量比率68.17%﹝第十三款﹞,111.08.15,770.00    ,35.39     
327,3661,世芯-KY,46,最近六個營業日之累積週轉率為55.61%。且08月11日之週轉率為10.04%﹝第十款﹞。,111.08.11,667.00    ,30.65     
327,3661,世芯-KY,46,08月04日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.58%，且08月04日當日沖銷成交量占該日總成交量比率77.09%﹝第十三款﹞,111.08.05,641.00    ,29.46     
327,3661,世芯-KY,46,07月28日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率75.69%，且07月28日當日沖銷成交量占該日總成交量比率80.39%﹝第十三款﹞,111.07.29,706.00    ,32.44     
327,3661,世芯-KY,46,最近六個營業日之累積週轉率為54.38%。且07月28日之週轉率為10.67%﹝第十款﹞。,111.07.28,676.00    ,31.07     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達106.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.07.21,691.00    ,31.76     
327,3661,世芯-KY,46,07月15日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.88%，且07月15日當日沖銷成交量占該日總成交量比率81.28%﹝第十三款﹞,111.07.18,655.00    ,30.10     
327,3661,世芯-KY,46,最近六個營業日之累積週轉率為65.99%。且07月15日之週轉率為13.50%﹝第十款﹞。07月14日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.27%，且07月14日當日沖銷成交量占該日總成交量比率76.13%﹝第十三款﹞,111.07.15,600.00    ,27.57     
327,3661,世芯-KY,46,07月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率72.71%，且07月13日當日沖銷成交量占該日總成交量比率73.36%﹝第十三款﹞,111.07.14,585.00    ,26.88     
327,3661,世芯-KY,46,最近六個營業日之累積週轉率為53.21%。且07月07日之週轉率為10.09%﹝第十款﹞。,111.07.07,654.00    ,30.06     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達123.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞  07月05日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.28%，且07月05日當日沖銷成交量占該日總成交量比率74.88%﹝第十三款﹞,111.07.06,608.00    ,27.94     
327,3661,世芯-KY,46,06月24日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率67.25%，且06月24日當日沖銷成交量占該日總成交量比率71.99%﹝第十三款﹞,111.06.27,754.00    ,34.65     
327,3661,世芯-KY,46,最近六個營業日之累積週轉率為50.88%。且06月24日之週轉率為10.30%﹝第十款﹞。,111.06.24,713.00    ,32.77     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達111.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.06.17,736.00    ,33.82     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達134.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.05.26,828.00    ,38.05     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達120.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.04.25,821.00    ,38.97     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達146.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.04.11,954.00    ,45.28     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達145.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.03.25,1065.00   ,50.55     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達110.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.03.08,1030.00   ,52.79     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達100.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,111.02.24,1055.00   ,54.07     
327,3661,世芯-KY,46,最近六個營業日累積收盤價漲幅達26.21%。且六個營業日起迄兩個營業日收盤價價差達225.00元﹝第一款﹞。,111.02.11,1160.00   ,59.46     
327,3661,世芯-KY,46,六個營業日起迄兩個營業日收盤價價差達164.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,111.02.09,1075.00   ,55.10     
328,3669,圓展,2,04月25日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.14%，且04月25日當日沖銷成交量占該日總成交量比率74.69%﹝第十三款﹞,111.04.26,57.40     ,8.18      
328,3669,圓展,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.04倍。當日之成交量較最近六十個營業日之平均成交量放大為 20.24倍﹝第九款﹞。,111.04.25,59.80     ,8.52      
329,3673,TPK-KY,2,03月02日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率19.38%，且03月02日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.26倍﹝第十二款﹞,111.03.03,38.15     ,13.02     
329,3673,TPK-KY,2,02月25日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.80%，且02月25日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.18倍﹝第十二款﹞,111.03.01,38.40     ,13.11     
330,3686,達能,5,最近六個營業日累積收盤價漲幅達32.82%﹝第一款﹞。且12月16日之成交量為最近六十個營業日日平均成交量之6.69倍﹝第三款﹞。,111.12.16,17.80     ,28.25     
330,3686,達能,5,最近六個營業日累積收盤價跌幅達36.04%﹝第一款﹞。,111.10.17,11.00     ,-----     
330,3686,達能,5,最近六個營業日累積收盤價跌幅達32.68%﹝第一款﹞。,111.10.14,11.60     ,-----     
330,3686,達能,5,最近六個營業日累積收盤價跌幅達40.41%﹝第一款﹞。,111.10.13,11.40     ,-----     
330,3686,達能,5,最近六個營業日累積收盤價跌幅達32.21%﹝第一款﹞。,111.10.12,12.65     ,-----     
331,3694,海華,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.47倍。當日之成交量較最近六十個營業日之平均成交量放大為 17.93倍﹝第九款﹞。,111.08.16,22.50     ,13.01     
332,3701,大眾控,7,08月25日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.98%，且08月25日當日沖銷成交量占該日總成交量比率70.79%﹝第十三款﹞,111.08.26,53.00     ,30.81     
332,3701,大眾控,7,08月17日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.51%，且08月17日當日沖銷成交量占該日總成交量比率69.61%﹝第十三款﹞,111.08.18,50.10     ,29.13     
332,3701,大眾控,7,05月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.12%，且05月27日當日沖銷成交量占該日總成交量比率71.80%﹝第十三款﹞,111.05.30,54.90     ,37.60     
332,3701,大眾控,7,03月30日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.90%，且03月30日當日沖銷成交量占該日總成交量比率68.52%﹝第十三款﹞,111.03.31,72.50     ,60.92     
332,3701,大眾控,7,03月29日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.91%，且03月29日當日沖銷成交量占該日總成交量比率64.68%﹝第十三款﹞,111.03.30,73.70     ,69.53     
332,3701,大眾控,7,02月10日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.02%，且02月10日當日沖銷成交量占該日總成交量比率70.39%﹝第十三款﹞,111.02.11,70.70     ,66.70     
332,3701,大眾控,7,最近九十個營業日起迄兩個營業日之收盤價漲幅達164.80% ﹝第二款﹞。,111.01.17,66.20     ,62.45     
333,3703,欣陸,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.88倍。當日之成交量較最近六十個營業日之平均成交量放大為8.72倍﹝第九款﹞。,111.05.10,30.50     ,9.71      
334,3705,永信,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.30倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.03倍﹝第九款﹞。,111.12.28,47.70     ,13.18     
334,3705,永信,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.97倍。當日之成交量較最近六十個營業日之平均成交量放大為 30.19倍﹝第九款﹞。,111.12.13,46.70     ,12.90     
335,3706,神達,3,03月30日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率16.75%，且03月30日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.65倍﹝第十二款﹞,111.03.31,29.55     ,2.95      
335,3706,神達,3,03月29日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率15.67%，且03月29日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為7.32倍﹝第十二款﹞,111.03.30,31.75     ,3.17      
335,3706,神達,3,03月28日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.56%，且03月28日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為8.09倍﹝第十二款﹞,111.03.29,31.85     ,3.18      
336,3708,上緯投控,17,09月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.17%，且09月27日當日沖銷成交量占該日總成交量比率71.22%﹝第十三款﹞,111.09.28,96.40     ,36.93     
336,3708,上緯投控,17,最近六個營業日之累積週轉率為55.86%。且09月27日之週轉率為11.46%﹝第十款﹞。,111.09.27,103.00    ,39.46     
336,3708,上緯投控,17,06月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率67.49%，且06月27日當日沖銷成交量占該日總成交量比率76.40%﹝第十三款﹞,111.06.28,126.50    ,62.01     
336,3708,上緯投控,17,最近六個營業日之累積週轉率為51.86%。且06月27日之週轉率為16.97%﹝第十款﹞。,111.06.27,131.00    ,64.22     
336,3708,上緯投控,17,06月22日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.63%，且06月22日當日沖銷成交量占該日總成交量比率72.91%﹝第十三款﹞,111.06.23,113.00    ,55.39     
336,3708,上緯投控,17,最近六個營業日之累積週轉率為63.78%。且06月15日之週轉率為16.94%﹝第十款﹞。,111.06.15,130.00    ,63.73     
336,3708,上緯投控,17,06月10日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.95%，且06月10日當日沖銷成交量占該日總成交量比率70.55%﹝第十三款﹞,111.06.13,130.00    ,63.73     
336,3708,上緯投控,17,05月16日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.64%，且05月16日當日沖銷成交量占該日總成交量比率73.47%﹝第十三款﹞,111.05.17,132.00    ,64.71     
336,3708,上緯投控,17,最近六個營業日之累積週轉率為54.70%。且05月16日之週轉率為18.18%﹝第十款﹞。,111.05.16,136.50    ,66.91     
336,3708,上緯投控,17,05月09日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.33%，且05月09日當日沖銷成交量占該日總成交量比率65.73%﹝第十三款﹞,111.05.10,120.00    ,58.82     
336,3708,上緯投控,17,05月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.84%，且05月06日當日沖銷成交量占該日總成交量比率71.33%﹝第十三款﹞,111.05.09,121.50    ,59.56     
336,3708,上緯投控,17,最近六個營業日之累積週轉率為92.87%。且05月05日之週轉率為10.79%﹝第十款﹞。,111.05.05,128.00    ,64.00     
336,3708,上緯投控,17,04月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.96%，且04月27日當日沖銷成交量占該日總成交量比率79.56%﹝第十三款﹞,111.04.28,132.50    ,66.25     
336,3708,上緯投控,17,04月26日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.72%，且04月26日當日沖銷成交量占該日總成交量比率64.13%﹝第十三款﹞,111.04.27,140.00    ,70.00     
336,3708,上緯投控,17,最近六個營業日之累積週轉率為91.68%。且04月26日之週轉率為37.56%﹝第十款﹞。,111.04.26,145.00    ,72.50     
336,3708,上緯投控,17,04月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.47%，且04月18日當日沖銷成交量占該日總成交量比率72.82%﹝第十三款﹞,111.04.19,133.50    ,66.75     
336,3708,上緯投控,17,最近六個營業日之累積週轉率為50.34%。且04月15日之週轉率為20.18%﹝第十款﹞。,111.04.15,127.50    ,63.75     
337,3712,永崴投控,2,05月17日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率19.93%，且05月17日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為9.94倍﹝第十二款﹞,111.05.18,30.15     ,15.79     
337,3712,永崴投控,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.38倍。當日之成交量較最近六十個營業日之平均成交量放大為 19.08倍﹝第九款﹞。,111.04.27,34.70     ,19.72     
338,3714,富采,3,最近六個營業日之累積週轉率為52.58%。且02月16日之週轉率為11.64%﹝第十款﹞。,111.02.16,91.80     ,-----     
338,3714,富采,3,01月20日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.48%，且01月20日當日沖銷成交量占該日總成交量比率70.47%﹝第十三款﹞,111.01.21,91.80     ,-----     
338,3714,富采,3,最近六個營業日之累積週轉率為53.57%。且01月19日之週轉率為12.30%﹝第十款﹞。01月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.62%，且01月18日當日沖銷成交量占該日總成交量比率61.62%﹝第十三款﹞,111.01.19,95.90     ,-----     
339,4106,雃博,7,最近六個營業日累積收盤價漲幅達27.78%。且12月14日之成交量為最近六十個營業日日平均成交量之9.84倍﹝第三款﹞。且12月14日之週轉率為12.28%﹝第四款﹞。,111.12.14,33.00     ,22.30     
339,4106,雃博,7,最近六個營業日累積收盤價漲幅達27.24%。且12月13日之成交量為最近六十個營業日日平均成交量之15.34 倍﹝第三款﹞。且12月13日之週轉率為16.03%﹝第四款﹞。,111.12.13,33.85     ,22.87     
339,4106,雃博,7,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.48倍。當日之成交量較最近六十個營業日之平均成交量放大為5.75倍﹝第九款﹞。,111.12.09,30.45     ,20.57     
339,4106,雃博,7,最近六個營業日累積收盤價漲幅達32.06%﹝第一款﹞。且04月22日之成交量為最近六十個營業日日平均成交量之8.06倍﹝第三款﹞。且04月22日之週轉率為25.35%﹝第四款﹞。,111.04.22,40.70     ,40.30     
339,4106,雃博,7,最近六個營業日累積收盤價漲幅達39.01%﹝第一款﹞。且04月21日之成交量為最近六十個營業日日平均成交量之21.00 倍﹝第三款﹞。且04月21日之週轉率為57.50%﹝第四款﹞。,111.04.21,41.95     ,41.53     
339,4106,雃博,7,最近六個營業日累積收盤價漲幅達39.18%﹝第一款﹞。且04月20日之成交量為最近六十個營業日日平均成交量之19.21 倍﹝第三款﹞。且04月20日之週轉率為34.47%﹝第四款﹞。,111.04.20,41.80     ,41.39     
339,4106,雃博,7,最近六個營業日累積收盤價漲幅達26.97%。且04月19日之成交量為最近六十個營業日日平均成交量之21.55 倍﹝第三款﹞。且04月19日之週轉率為26.58%﹝第四款﹞。,111.04.19,38.00     ,37.62     
340,4133,亞諾法,21,09月01日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.35%，且09月01日當日沖銷成交量占該日總成交量比率70.95%﹝第十三款﹞,111.09.02,46.50     ,58.86     
340,4133,亞諾法,21,最近六個營業日之累積週轉率為81.14%。且09月01日之週轉率為38.36%﹝第十款﹞。,111.09.01,45.75     ,57.91     
340,4133,亞諾法,21,05月19日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率77.23%，且05月19日當日沖銷成交量占該日總成交量比率76.69%﹝第十三款﹞,111.05.20,47.20     ,80.00     
340,4133,亞諾法,21,05月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.38%，且05月18日當日沖銷成交量占該日總成交量比率70.37%﹝第十三款﹞,111.05.19,47.25     ,80.08     
340,4133,亞諾法,21,最近六個營業日累積收盤價跌幅達26.88%。且05月16日之週轉率為13.72%﹝第四款﹞。,111.05.16,48.10     ,81.53     
340,4133,亞諾法,21,最近六個營業日累積收盤價跌幅達25.74%。且05月12日之週轉率為30.43%﹝第四款﹞。,111.05.12,46.55     ,78.90     
340,4133,亞諾法,21,最近六個營業日累積收盤價跌幅達31.13%。且05月11日之週轉率為37.46%﹝第四款﹞。,111.05.11,48.80     ,82.71     
340,4133,亞諾法,21,05月06日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.73%，且05月06日當日沖銷成交量占該日總成交量比率76.91%﹝第十三款﹞,111.05.09,60.20     ,102.03    
340,4133,亞諾法,21,最近六個營業日之累積週轉率為120.20% 。且05月06日之週轉率為73.32%﹝第十款﹞。,111.05.06,63.80     ,108.14    
340,4133,亞諾法,21,最近六個營業日累積收盤價漲幅達35.00%﹝第一款﹞。且04月15日之週轉率為23.39%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達105.06% ﹝第二款﹞。,111.04.15,81.00     ,172.34    
340,4133,亞諾法,21,最近六個營業日累積收盤價漲幅達41.11%﹝第一款﹞。且04月14日之週轉率為22.61%﹝第四款﹞。,111.04.14,78.10     ,166.17    
340,4133,亞諾法,21,最近六個營業日累積收盤價漲幅達41.08%﹝第一款﹞。且04月13日之週轉率為15.48%﹝第四款﹞。04月12日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.89%，且04月12日當日沖銷成交量占該日總成交量比率80.58%﹝第十三款﹞,111.04.13,71.00     ,151.06    
340,4133,亞諾法,21,最近六個營業日累積收盤價漲幅達51.39%﹝第一款﹞。且04月12日之成交量為最近六十個營業日日平均成交量之11.35 倍﹝第三款﹞。且04月12日之週轉率為120.36% ﹝第四款﹞。04月11日之券資比為82.14%且為最近六個營業日之最低券資比8.73倍且融資使用率34.67%且融券使用率28.48%﹝第七款﹞。,111.04.12,74.70     ,158.94    
340,4133,亞諾法,21,最近六個營業日累積收盤價漲幅達54.98%﹝第一款﹞。且04月11日之週轉率為18.92%﹝第四款﹞。且04月11日凱基證券商買進之比率為36.66%﹝第五款﹞。04月08日之券資比為62.17%且為最近六個營業日之最低券資比6.61倍且融資使用率33.74%且融券使用率20.98%﹝第七款﹞。04月08日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率70.85%，且04月08日當日沖銷成交量占該日總成交量比率82.60%﹝第十三款﹞,111.04.11,70.20     ,149.36    
340,4133,亞諾法,21,最近六個營業日累積收盤價漲幅達48.36%﹝第一款﹞。且04月08日之成交量為最近六十個營業日日平均成交量之12.62 倍﹝第三款﹞。且04月08日之週轉率為106.68% ﹝第四款﹞。04月07日之券資比為47.74%且為最近六個營業日之最低券資比5.07倍且融資使用率33.69%且融券使用率16.08%﹝第七款﹞。,111.04.08,63.90     ,135.96    
340,4133,亞諾法,21,最近六個營業日累積收盤價漲幅達31.44%。且04月07日之成交量為最近六十個營業日日平均成交量之7.88倍﹝第三款﹞。且04月07日之週轉率為53.13%﹝第四款﹞。,111.04.07,58.10     ,123.62    
340,4133,亞諾法,21,最近六個營業日累積收盤價漲幅達31.54%。且04月06日之週轉率為17.05%﹝第四款﹞。,111.04.06,52.90     ,112.55    
340,4133,亞諾法,21,01月14日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.24%，且01月14日當日沖銷成交量占該日總成交量比率79.91%﹝第十三款﹞,111.01.17,53.20     ,81.85     
340,4133,亞諾法,21,最近六個營業日之累積週轉率為124.12% 。且01月14日之週轉率為32.83%﹝第十款﹞。,111.01.14,53.70     ,82.62     
340,4133,亞諾法,21,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.17倍。當日之成交量較最近六十個營業日之平均成交量放大為6.23倍﹝第九款﹞。,111.01.13,53.30     ,82.00     
340,4133,亞諾法,21,最近六個營業日之累積週轉率為62.92%。且01月10日之週轉率為24.63%﹝第十款﹞。,111.01.10,55.00     ,84.62     
341,4137,麗豐-KY,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.69倍。當日之成交量較最近六十個營業日之平均成交量放大為 20.37倍﹝第九款﹞。,111.12.06,202.00    ,19.46     
342,4148,全宇生技-KY,9,04月15日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.84%，且04月15日當日沖銷成交量占該日總成交量比率77.28%﹝第十三款﹞,111.04.18,94.70     ,30.65     
342,4148,全宇生技-KY,9,最近六個營業日累積收盤價漲幅達26.08%。且04月15日之成交量為最近六十個營業日日平均成交量之11.22 倍﹝第三款﹞。且04月15日之週轉率為30.17%﹝第四款﹞。,111.04.15,87.50     ,28.32     
342,4148,全宇生技-KY,9,最近六十個營業日起迄兩個營業日之收盤價漲幅達131.96% ﹝第二款﹞。04月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.61%，且04月13日當日沖銷成交量占該日總成交量比率71.46%﹝第十三款﹞,111.04.14,92.90     ,30.06     
342,4148,全宇生技-KY,9,最近六個營業日累積收盤價漲幅達30.32%。且04月13日之成交量為最近六十個營業日日平均成交量之5.81倍﹝第三款﹞。且04月13日之週轉率為11.89%﹝第四款﹞。,111.04.13,84.50     ,27.35     
