編號,證券代號,證券名稱,累計次數,注意交易資訊,日期,收盤價,本益比
352,3661,世芯-KY,41,05月25日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.41%，且05月25日當日沖銷成交量占該日總成交量比率64.68%﹝第十三款﹞,112.05.26,1510.00   ,55.49     
352,3661,世芯-KY,41,六個營業日起迄兩個營業日收盤價價差達210.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,112.05.19,1565.00   ,57.52     
352,3661,世芯-KY,41,05月10日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.24%，且05月10日當日沖銷成交量占該日總成交量比率63.33%﹝第十三款﹞,112.05.11,1305.00   ,51.18     
352,3661,世芯-KY,41,六個營業日起迄兩個營業日收盤價價差達115.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,112.05.10,1345.00   ,52.75     
352,3661,世芯-KY,41,六個營業日起迄兩個營業日收盤價價差達145.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,112.04.25,1135.00   ,44.51     
352,3661,世芯-KY,41,六個營業日起迄兩個營業日收盤價價差達110.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,112.04.14,1360.00   ,53.33     
352,3661,世芯-KY,41,六個營業日起迄兩個營業日收盤價價差達125.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,112.03.30,1180.00   ,46.27     
352,3661,世芯-KY,41,最近六個營業日累積收盤價漲幅達28.58%。且六個營業日起迄兩個營業日收盤價價差達280.00元﹝第一款﹞。,112.03.22,1305.00   ,55.91     
352,3661,世芯-KY,41,最近六個營業日累積收盤價漲幅達26.52%。且六個營業日起迄兩個營業日收盤價價差達301.00元﹝第一款﹞。,112.03.21,1290.00   ,55.27     
352,3661,世芯-KY,41,03月17日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率67.50%，且03月17日當日沖銷成交量占該日總成交量比率70.70%﹝第十三款﹞,112.03.20,1245.00   ,53.34     
352,3661,世芯-KY,41,六個營業日起迄兩個營業日收盤價價差達207.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞  03月16日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率65.42%，且03月16日當日沖銷成交量占該日總成交量比率60.18%﹝第十三款﹞,112.03.17,1205.00   ,51.63     
352,3661,世芯-KY,41,最近六個營業日之累積週轉率為53.16%。且03月15日之週轉率為10.33%﹝第十款﹞。,112.03.15,1025.00   ,43.92     
352,3661,世芯-KY,41,03月13日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率62.69%，且03月13日當日沖銷成交量占該日總成交量比率74.81%﹝第十三款﹞,112.03.14,989.00    ,42.37     
352,3661,世芯-KY,41,最近六個營業日之累積週轉率為52.55%。且03月01日之週轉率為12.73%﹝第十款﹞。六個營業日起迄兩個營業日收盤價價差達108.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,112.03.01,1035.00   ,44.34     
352,3661,世芯-KY,41,六個營業日起迄兩個營業日收盤價價差達106.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,112.02.07,949.00    ,40.66     
353,3669,圓展,3,10月05日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.23%，且10月05日當日沖銷成交量占該日總成交量比率71.67%﹝第十三款﹞,112.10.06,49.40     ,17.33     
353,3669,圓展,3,最近六個營業日累積收盤價漲幅達27.23%。且10月05日之成交量為最近六十個營業日日平均成交量之16.01 倍﹝第三款﹞。且10月05日之週轉率為11.94%﹝第四款﹞。,112.10.05,53.60     ,18.81     
353,3669,圓展,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.02倍。當日之成交量較最近六十個營業日之平均成交量放大為 14.04倍﹝第九款﹞。,112.10.04,53.10     ,18.63     
354,3673,TPK-KY,1,03月08日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.10%，且03月08日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為8.94倍﹝第十二款﹞,112.03.09,35.50     ,22.47     
355,3694,海華,3,最近六個營業日累積收盤價漲幅達25.43%。且11月24日之成交量為最近六十個營業日日平均成交量之5.32倍﹝第三款﹞。且11月24日之週轉率為13.29%﹝第四款﹞。,112.11.24,45.05     ,19.25     
355,3694,海華,3,最近六個營業日累積收盤價漲幅達29.60%。且11月23日之成交量為最近六十個營業日日平均成交量之9.90倍﹝第三款﹞。且11月23日之週轉率為22.69%﹝第四款﹞。,112.11.23,45.00     ,19.23     
355,3694,海華,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.52倍。當日之成交量較最近六十個營業日之平均成交量放大為 19.44倍﹝第九款﹞。,112.03.24,23.65     ,12.25     
356,3704,合勤控,1,最近六個營業日累積收盤價漲幅達27.65%。且07月04日之週轉率為11.17%﹝第四款﹞。,112.07.04,53.60     ,12.07     
357,3706,神達,7,08月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.97%，且08月18日當日沖銷成交量占該日總成交量比率64.14%﹝第十三款﹞,112.08.21,43.30     ,5.74      
357,3706,神達,7,最近六個營業日累積收盤價漲幅達37.63%﹝第一款﹞。且07月19日之成交量為最近六十個營業日日平均成交量之6.01倍﹝第三款﹞。且07月19日之週轉率為14.97%﹝第四款﹞。,112.07.19,51.10     ,6.86      
357,3706,神達,7,最近六個營業日累積收盤價漲幅達38.68%﹝第一款﹞。且07月18日之成交量為最近六十個營業日日平均成交量之9.71倍﹝第三款﹞。且07月18日之週轉率為21.83%﹝第四款﹞。,112.07.18,50.40     ,6.77      
357,3706,神達,7,最近六個營業日累積收盤價漲幅達40.85%﹝第一款﹞。,112.07.17,52.20     ,7.01      
357,3706,神達,7,03月10日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率19.77%，且03月10日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.70倍﹝第十二款﹞,112.03.13,28.50     ,3.67      
357,3706,神達,7,03月09日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率19.13%，且03月09日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.95倍﹝第十二款﹞,112.03.10,28.65     ,3.69      
357,3706,神達,7,03月08日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.45%，且03月08日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.38倍﹝第十二款﹞,112.03.09,29.05     ,3.74      
358,3711,日月光投控,2,06月28日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率17.52%，且06月28日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.97倍﹝第十二款﹞,112.06.29,122.50    ,9.58      
358,3711,日月光投控,2,06月27日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.56%，且06月27日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.38倍﹝第十二款﹞,112.06.28,124.00    ,9.70      
359,3712,永崴投控,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.70倍。當日之成交量較最近六十個營業日之平均成交量放大為 20.53倍﹝第九款﹞。,112.12.12,43.45     ,28.21     
359,3712,永崴投控,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.08倍。當日之成交量較最近六十個營業日之平均成交量放大為 15.13倍﹝第九款﹞。,112.01.04,30.00     ,11.49     
360,3714,富采,2,05月08日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率18.93%，且05月08日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.66倍﹝第十二款﹞,112.05.09,47.65     ,-----     
360,3714,富采,2,03月02日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率12.54%，且03月02日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為6.58倍﹝第十二款﹞,112.03.03,48.65     ,973.00    
361,3715,定穎投控,34,最近六個營業日之累積週轉率為94.24%。且12月06日之週轉率為11.12%﹝第十款﹞。,112.12.06,97.00     ,32.12     
361,3715,定穎投控,34,12月01日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率66.01%，且12月01日當日沖銷成交量占該日總成交量比率67.49%﹝第十三款﹞,112.12.04,100.00    ,33.11     
361,3715,定穎投控,34,最近九十個營業日起迄兩個營業日之收盤價漲幅達216.86% ﹝第二款﹞。,112.12.01,109.00    ,36.09     
361,3715,定穎投控,34,最近六個營業日之累積週轉率為87.75%。且11月28日之週轉率為14.93%﹝第十款﹞。,112.11.28,97.70     ,32.35     
361,3715,定穎投控,34,11月24日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.12%，且11月24日當日沖銷成交量占該日總成交量比率67.38%﹝第十三款﹞,112.11.27,98.60     ,32.65     
361,3715,定穎投控,34,最近九十個營業日起迄兩個營業日之收盤價漲幅達198.81% ﹝第二款﹞。,112.11.22,101.00    ,33.44     
361,3715,定穎投控,34,最近九十個營業日起迄兩個營業日之收盤價漲幅達237.54% ﹝第二款﹞。最近六個營業日之累積週轉率為62.76%。且11月20日之週轉率為27.45%﹝第十款﹞。,112.11.20,102.50    ,33.94     
361,3715,定穎投控,34,11月02日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.27%，且11月02日當日沖銷成交量占該日總成交量比率74.42%﹝第十三款﹞,112.11.03,84.40     ,42.84     
361,3715,定穎投控,34,最近六十個營業日起迄兩個營業日之收盤價漲幅達167.28% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達205.88% ﹝第二款﹞。11月01日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.36%，且11月01日當日沖銷成交量占該日總成交量比率74.95%﹝第十三款﹞,112.11.02,87.00     ,44.16     
361,3715,定穎投控,34,最近六十個營業日起迄兩個營業日之收盤價漲幅達164.47% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達180.55% ﹝第二款﹞。10月31日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.40%，且10月31日當日沖銷成交量占該日總成交量比率75.72%﹝第十三款﹞,112.11.01,84.50     ,42.89     
361,3715,定穎投控,34,最近六十個營業日起迄兩個營業日之收盤價漲幅達170.04% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達183.29% ﹝第二款﹞。最近六個營業日之累積週轉率為120.76% 。且10月30日之週轉率為22.73%﹝第十款﹞。10月27日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率74.69%，且10月27日當日沖銷成交量占該日總成交量比率72.47%﹝第十三款﹞,112.10.30,82.50     ,41.88     
361,3715,定穎投控,34,最近六十個營業日起迄兩個營業日之收盤價漲幅達162.08% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達187.61% ﹝第二款﹞。,112.10.27,81.90     ,41.57     
361,3715,定穎投控,34,最近六十個營業日起迄兩個營業日之收盤價漲幅達163.87% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達204.57% ﹝第二款﹞。,112.10.25,85.10     ,43.20     
361,3715,定穎投控,34,最近六十個營業日起迄兩個營業日之收盤價漲幅達166.66% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達221.39% ﹝第二款﹞。,112.10.23,89.20     ,45.28     
361,3715,定穎投控,34,最近六個營業日之累積週轉率為169.27% 。且10月20日之週轉率為23.04%﹝第十款﹞。10月19日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率71.86%，且10月19日當日沖銷成交量占該日總成交量比率74.91%﹝第十三款﹞,112.10.20,86.80     ,44.06     
361,3715,定穎投控,34,最近六十個營業日起迄兩個營業日之收盤價漲幅達208.38% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達263.53% ﹝第二款﹞。,112.10.13,103.00    ,52.28     
361,3715,定穎投控,34,最近六十個營業日起迄兩個營業日之收盤價漲幅達207.71% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達256.34% ﹝第二款﹞。最近六個營業日之累積週轉率為165.79% 。且10月12日之週轉率為22.31%﹝第十款﹞。10月11日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率73.35%，且10月11日當日沖銷成交量占該日總成交量比率71.69%﹝第十三款﹞,112.10.12,99.70     ,50.61     
361,3715,定穎投控,34,最近六十個營業日起迄兩個營業日之收盤價漲幅達196.65% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達238.59% ﹝第二款﹞。,112.10.06,93.00     ,47.21     
361,3715,定穎投控,34,最近六個營業日累積收盤價漲幅達31.05%。且10月02日之週轉率為29.07%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達103.59% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達177.63% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達210.27% ﹝第二款﹞。09月28日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率75.03%，且09月28日當日沖銷成交量占該日總成交量比率79.79%﹝第十三款﹞,112.10.02,85.00     ,43.15     
361,3715,定穎投控,34,最近六個營業日累積收盤價漲幅達28.53%。且09月28日之週轉率為40.09%﹝第四款﹞。最近三十個營業日起迄兩個營業日之收盤價漲幅達102.90% 。最近六十個營業日起迄兩個營業日之收盤價漲幅達159.87% 。最近九十個營業日起迄兩個營業日之收盤價漲幅達209.85% ﹝第二款﹞。,112.09.28,83.80     ,42.54     
361,3715,定穎投控,34,09月20日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率69.05%，且09月20日當日沖銷成交量占該日總成交量比率75.59%﹝第十三款﹞,112.09.21,63.10     ,32.03     
361,3715,定穎投控,34,最近六個營業日之累積週轉率為140.06% 。且09月20日之週轉率為39.43%﹝第十款﹞。,112.09.20,63.80     ,32.39     
361,3715,定穎投控,34,最近六個營業日之累積週轉率為111.41% 。且09月19日之週轉率為17.24%﹝第十款﹞。09月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.55%，且09月18日當日沖銷成交量占該日總成交量比率69.74%﹝第十三款﹞,112.09.19,69.90     ,35.48     
361,3715,定穎投控,34,最近六個營業日之累積週轉率為127.40% 。且09月11日之週轉率為21.45%﹝第十款﹞。09月08日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率72.05%，且09月08日當日沖銷成交量占該日總成交量比率77.64%﹝第十三款﹞,112.09.11,69.20     ,35.13     
361,3715,定穎投控,34,09月04日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率60.70%，且09月04日當日沖銷成交量占該日總成交量比率64.98%﹝第十三款﹞,112.09.05,57.80     ,29.34     
361,3715,定穎投控,34,最近六個營業日之累積週轉率為99.60%。且09月01日之週轉率為13.20%﹝第十款﹞。,112.09.01,56.90     ,28.88     
361,3715,定穎投控,34,最近六個營業日累積收盤價漲幅達26.12%。且08月24日之週轉率為15.49%﹝第四款﹞。08月23日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率61.53%，且08月23日當日沖銷成交量占該日總成交量比率69.75%﹝第十三款﹞,112.08.24,47.35     ,24.04     
361,3715,定穎投控,34,最近六個營業日累積收盤價漲幅達36.70%﹝第一款﹞。且08月23日之週轉率為18.84%﹝第四款﹞。,112.08.23,48.90     ,24.82     
361,3715,定穎投控,34,最近六個營業日累積收盤價漲幅達38.52%﹝第一款﹞。且08月22日元大證券商買進之比率為62.93%﹝第五款﹞。,112.08.22,45.90     ,23.30     
361,3715,定穎投控,34,最近六個營業日累積收盤價漲幅達30.38%。且08月18日之週轉率為23.34%﹝第四款﹞。,112.08.18,41.30     ,20.96     
361,3715,定穎投控,34,最近六個營業日之累積週轉率為64.75%。且08月17日之週轉率為22.29%﹝第十款﹞。,112.08.17,40.55     ,20.58     
361,3715,定穎投控,34,最近六個營業日之累積週轉率為54.24%。且05月09日之週轉率為14.80%﹝第十款﹞。,112.05.09,25.35     ,12.87     
361,3715,定穎投控,34,最近六個營業日之累積週轉率為69.39%。且03月29日之週轉率為27.07%﹝第十款﹞。,112.03.29,22.95     ,11.65     
361,3715,定穎投控,34,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.44倍。當日之成交量較最近六十個營業日之平均成交量放大為 14.58倍﹝第九款﹞。,112.03.24,21.35     ,10.84     
362,4104,佳醫,1,08月02日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率13.41%，且08月02日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.30倍﹝第十二款﹞,112.08.04,92.00     ,19.45     
363,4106,雃博,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.96倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.17倍﹝第九款﹞。,112.06.28,37.50     ,20.83     
364,4108,懷特,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.01倍。當日之成交量較最近六十個營業日之平均成交量放大為5.97倍﹝第九款﹞。,112.11.02,22.60     ,-----     
364,4108,懷特,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.69倍。當日之成交量較最近六十個營業日之平均成交量放大為 11.46倍﹝第九款﹞。,112.05.04,23.85     ,-----     
365,4133,亞諾法,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.91倍。當日之成交量較最近六十個營業日之平均成交量放大為 27.90倍﹝第九款﹞。,112.11.28,37.50     ,50.68     
366,4155,訊映,3,09月18日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率18.96%，且09月18日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.23倍﹝第十二款﹞,112.09.19,28.25     ,44.84     
366,4155,訊映,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.59倍。當日之成交量較最近六十個營業日之平均成交量放大為9.57倍﹝第九款﹞。,112.07.05,39.80     ,40.61     
366,4155,訊映,3,最近六個營業日之累積週轉率為58.27%。且07月04日之週轉率為12.01%﹝第十款﹞。,112.07.04,44.20     ,45.10     
367,4414,如興,4,最近六個營業日累積收盤價漲幅達45.01%﹝第一款﹞。,112.07.05,5.43      ,-----     
367,4414,如興,4,最近六個營業日累積收盤價漲幅達49.33%﹝第一款﹞。,112.07.04,5.14      ,-----     
367,4414,如興,4,最近六個營業日累積收盤價漲幅達49.44%。且07月03日港商野村證券商賣出之比率為38.20%﹝第五款﹞。,112.07.03,4.68      ,-----     
367,4414,如興,4,最近六個營業日累積收盤價漲幅達32.89%。且06月30日元大證券商買進之比率為35.37%﹝第五款﹞。,112.06.30,4.26      ,-----     
368,4439,冠星-KY,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.39倍。當日之成交量較最近六十個營業日之平均成交量放大為 24.72倍﹝第九款﹞。,112.02.16,115.50    ,10.37     
369,4526,東台,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.46倍。當日之成交量較最近六十個營業日之平均成交量放大為5.63倍﹝第九款﹞。,112.06.19,18.05     ,56.41     
369,4526,東台,2,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為7.06倍。當日之成交量較最近六十個營業日之平均成交量放大為 28.35倍﹝第九款﹞。,112.02.20,16.90     ,31.89     
370,4532,瑞智,4,最近六個營業日累積收盤價漲幅達28.60%。且07月10日之成交量為最近六十個營業日日平均成交量之19.71 倍﹝第三款﹞。且07月10日之週轉率為22.62%﹝第四款﹞。,112.07.10,26.60     ,20.31     
370,4532,瑞智,4,最近六個營業日累積收盤價漲幅達34.45%﹝第一款﹞。且07月07日之成交量為最近六十個營業日日平均成交量之22.45 倍﹝第三款﹞。且07月07日之週轉率為17.44%﹝第四款﹞。,112.07.07,25.60     ,19.54     
370,4532,瑞智,4,最近六個營業日累積收盤價漲幅達25.95%。且07月06日之成交量為最近六十個營業日日平均成交量之14.92 倍﹝第三款﹞。,112.07.06,23.30     ,17.79     
370,4532,瑞智,4,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為6.52倍。當日之成交量較最近六十個營業日之平均成交量放大為 23.75倍﹝第九款﹞。,112.07.03,21.85     ,16.68     
371,4564,元翎,4,最近六個營業日累積收盤價漲幅達25.81%。且05月31日富邦證券商買進之比率為46.88%﹝第五款﹞。,112.05.31,32.75     ,-----     
371,4564,元翎,4,最近六個營業日累積收盤價漲幅達28.99%。且05月29日之成交量為最近六十個營業日日平均成交量之7.31倍﹝第三款﹞。,112.05.29,30.65     ,-----     
371,4564,元翎,4,最近六個營業日累積收盤價漲幅達28.49%。且05月26日之成交量為最近六十個營業日日平均成交量之18.88 倍﹝第三款﹞。且05月26日之週轉率為22.62%﹝第四款﹞。,112.05.26,30.30     ,-----     
371,4564,元翎,4,最近六個營業日累積收盤價漲幅達27.62%。且05月25日之成交量為最近六十個營業日日平均成交量之15.52 倍﹝第三款﹞。且05月25日之週轉率為12.96%﹝第四款﹞。,112.05.25,30.10     ,-----     
372,4566,時碩工業,4,07月19日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率67.63%，且07月19日當日沖銷成交量占該日總成交量比率74.16%﹝第十三款﹞,112.07.20,61.00     ,13.90     
372,4566,時碩工業,4,最近六個營業日之累積週轉率為83.07%。且07月19日之週轉率為53.31%﹝第十款﹞。,112.07.19,61.10     ,13.92     
372,4566,時碩工業,4,最近六個營業日之累積週轉率為65.04%。且07月06日之週轉率為20.45%﹝第十款﹞。,112.07.06,66.50     ,15.15     
372,4566,時碩工業,4,最近六個營業日之累積週轉率為53.61%。且04月25日之週轉率為18.18%﹝第十款﹞。,112.04.25,65.70     ,12.59     
373,4572,駐龍,3,最近六個營業日之累積週轉率為58.78%。且06月16日之週轉率為23.94%﹝第十款﹞。,112.06.16,189.00    ,32.93     
373,4572,駐龍,3,最近六個營業日之累積週轉率為58.27%。且04月27日之週轉率為27.56%﹝第十款﹞。,112.04.27,173.00    ,33.72     
373,4572,駐龍,3,最近六個營業日之累積週轉率為61.34%。且04月18日之週轉率為21.03%﹝第十款﹞。,112.04.18,166.00    ,32.36     
374,4581,光隆精密-KY,1,最近六個營業日累積收盤價漲幅達25.22%。且08月21日之成交量為最近六十個營業日日平均成交量之5.54倍﹝第三款﹞。,112.08.21,79.60     ,19.37     
375,4583,台灣精銳,3,最近六個營業日累積收盤價漲幅達26.03%。且六個營業日起迄兩個營業日收盤價價差達59.50 元﹝第一款﹞。且07月06日之成交量為最近六十個營業日日平均成交量之6.55倍﹝第三款﹞。,112.07.06,267.50    ,22.52     
375,4583,台灣精銳,3,最近六個營業日累積收盤價漲幅達26.63%。且六個營業日起迄兩個營業日收盤價價差達64.50 元﹝第一款﹞。且07月05日之成交量為最近六十個營業日日平均成交量之12.22 倍﹝第三款﹞。,112.07.05,273.00    ,22.98     
375,4583,台灣精銳,3,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.69倍。當日之成交量較最近六十個營業日之平均成交量放大為 23.24倍﹝第九款﹞。,112.07.04,266.00    ,22.39     
376,4737,華廣,1,最近六個營業日平均成交量較最近六十個營業日之日平均成交量放大為5.87倍。當日之成交量較最近六十個營業日之平均成交量放大為 16.63倍﹝第九款﹞。,112.10.16,82.00     ,117.14    
377,4739,康普,1,05月08日之最近六個營業日之借券賣出成交量占最近六個營業日總成交量比率14.50%，且05月08日借券賣出成交量較最近六十個營業日之日平均借券賣出成交量放大為5.91倍﹝第十二款﹞,112.05.09,87.20     ,36.03     
378,4746,台耀,5,最近六個營業日之累積週轉率為59.63%。且08月01日之週轉率為19.52%﹝第十款﹞。,112.08.01,111.50    ,17.10     
378,4746,台耀,5,最近六個營業日之累積週轉率為56.20%。且07月19日之週轉率為14.82%﹝第十款﹞。,112.07.19,102.50    ,15.72     
378,4746,台耀,5,最近六個營業日之累積週轉率為56.38%。且07月11日之週轉率為10.61%﹝第十款﹞。,112.07.11,95.30     ,14.62     
378,4746,台耀,5,最近六個營業日之累積週轉率為58.20%。且06月28日之週轉率為37.06%﹝第十款﹞。,112.06.28,95.30     ,14.62     
378,4746,台耀,5,最近六個營業日之累積週轉率為50.92%。且05月04日之週轉率為13.77%﹝第十款﹞。,112.05.04,94.40     ,27.76     
379,4763,材料-KY,61,六個營業日起迄兩個營業日收盤價價差達103.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,112.12.11,795.00    ,16.59     
379,4763,材料-KY,61,六個營業日起迄兩個營業日收盤價價差達107.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,112.11.24,859.00    ,17.92     
379,4763,材料-KY,61,六個營業日起迄兩個營業日收盤價價差達117.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,112.11.13,893.00    ,18.63     
379,4763,材料-KY,61,11月02日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率63.95%，且11月02日當日沖銷成交量占該日總成交量比率72.59%﹝第十三款﹞,112.11.03,945.00    ,29.63     
379,4763,材料-KY,61,六個營業日起迄兩個營業日收盤價價差達145.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,112.10.27,1075.00   ,33.71     
379,4763,材料-KY,61,最近九十個營業日起迄兩個營業日之收盤價漲幅達167.70% ﹝第二款﹞。,112.10.24,1200.00   ,37.63     
379,4763,材料-KY,61,六個營業日起迄兩個營業日收盤價價差達147.64元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,112.10.05,1120.00   ,35.12     
379,4763,材料-KY,61,六個營業日起迄兩個營業日收盤價價差達125.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,112.09.15,1185.00   ,37.16     
379,4763,材料-KY,61,六個營業日起迄兩個營業日收盤價價差達159.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,112.09.07,1095.00   ,34.34     
379,4763,材料-KY,61,最近六個營業日累積收盤價漲幅達30.68%。且六個營業日起迄兩個營業日收盤價價差達210.00元﹝第一款﹞。最近九十個營業日起迄兩個營業日之收盤價漲幅達162.04% ﹝第二款﹞。,112.09.05,1090.00   ,34.18     
379,4763,材料-KY,61,09月01日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.44%，且09月01日當日沖銷成交量占該日總成交量比率69.73%﹝第十三款﹞,112.09.04,997.00    ,31.26     
379,4763,材料-KY,61,最近六個營業日之累積週轉率為55.42%。且09月01日之週轉率為12.65%﹝第十款﹞。,112.09.01,990.00    ,31.04     
379,4763,材料-KY,61,六個營業日起迄兩個營業日收盤價價差達121.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,112.08.30,912.00    ,28.60     
379,4763,材料-KY,61,08月18日之最近六個營業日之當日沖銷成交量占最近六個營業日總成交量比率64.80%，且08月18日當日沖銷成交量占該日總成交量比率67.88%﹝第十三款﹞,112.08.21,787.00    ,40.26     
379,4763,材料-KY,61,六個營業日起迄兩個營業日收盤價價差達164.00元且當日收盤價為最近六個營業日收盤價最低者﹝第十一款﹞,112.08.14,743.00    ,38.01     
379,4763,材料-KY,61,最近九十個營業日起迄兩個營業日之收盤價漲幅達202.35% ﹝第二款﹞。,112.08.07,907.00    ,46.39     
379,4763,材料-KY,61,最近九十個營業日起迄兩個營業日之收盤價漲幅達217.67% ﹝第二款﹞。,112.07.28,950.00    ,48.59     
379,4763,材料-KY,61,最近九十個營業日起迄兩個營業日之收盤價漲幅達208.55% ﹝第二款﹞。,112.07.27,925.00    ,47.31     
379,4763,材料-KY,61,最近九十個營業日起迄兩個營業日之收盤價漲幅達204.68% ﹝第二款﹞。六個營業日起迄兩個營業日收盤價價差達132.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,112.07.25,911.00    ,46.60     
379,4763,材料-KY,61,最近九十個營業日起迄兩個營業日之收盤價漲幅達161.58% ﹝第二款﹞。,112.07.21,841.00    ,43.02     
379,4763,材料-KY,61,六個營業日起迄兩個營業日收盤價價差達102.00元且當日收盤價為最近六個營業日收盤價最高者﹝第十一款﹞,112.07.14,757.00    ,38.72     
